m,xi_d,dtheta_deg,depth_frac,r1_mm,r2_mm,eta_bar,delta_eta,ratio_split_over_mean,B_signed,B_sign,psi_lower_deg,theta0_hat_deg,s_bar_radial_pct,s_bar_azavg_pct
3,0.2,30,0.25,16.632,22.631999999999998,-0.012687077659668462,0.0008111561961275746,0.06393562157392609,-489088.5962713581,-,22.918311805232925,22.918311805232925,16.392958412098295,1.3660798676748576
3,0.2,30,0.5,16.632,22.631999999999998,-0.019121819835615794,0.0011255264769221862,0.05886084518094928,-678638.9197198983,-,22.91831180523295,22.91831180523295,24.810964083175797,2.0675803402646498
3,0.2,45,0.1,16.632,22.631999999999998,-0.008937741718349953,0.0002790772895402103,0.03122458651576836,-168270.32875302082,-,22.91831180523291,22.91831180523291,7.684310018903587,0.9605387523629484
3,0.2,45,0.25,16.632,22.631999999999998,-0.019030616489502692,0.0005735740468832932,0.03013954104953338,-345837.8630244869,-,22.91831180523293,22.91831180523293,16.392958412098295,2.0491198015122865
3,0.2,45,0.5,16.632,22.631999999999998,-0.02868272975342369,0.0007958674042366821,0.027747268515880504,-479870.18211105315,-,22.91831180523297,22.91831180523297,24.810964083175797,3.1013705103969746
3,0.2,60,0.1,16.632,22.631999999999998,-0.011916988957799936,4.833373380702626e-20,4.055867969516809e-18,-2.914294205368316e-11,-,0.0,0.0,7.684310018903587,1.280718336483931
3,0.2,60,0.25,16.632,22.631999999999998,-0.025374155319336924,9.933798391961767e-20,3.914927715600252e-18,-5.989607839231907e-11,-,0.0,0.0,16.392958412098295,2.732159735349715
3,0.2,60,0.5,16.632,22.631999999999998,-0.03824363967123159,1.3783723973183526e-19,3.604187282297872e-18,-8.31092980811791e-11,-,0.0,0.0,24.810964083175797,4.1351606805292995
3,0.2,90,0.1,16.632,22.631999999999998,-0.017875483436699906,0.0003946748878180884,0.022079116865045836,237970.18106750134,+,52.91831180523296,22.918311805232964,7.684310018903587,1.9210775047258968
3,0.2,90,0.25,16.632,22.631999999999998,-0.038061232979005384,0.0008111561961275746,0.021311873857975363,489088.5962713581,+,52.918311805232946,22.91831180523295,16.392958412098295,4.098239603024573
